ID,INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,SPECIES_ID,SPECIES_GROUP,SPECIES,DAMAGE,INCIDENT_YEAR,TIME_OF_DAY,TIME,HEIGHT,SPEED,PHASE_OF_FLT,BIRDS_STRUCK,SIZE
729,4/26/12 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),SOO,SOUTHERN AIR,NE106,Bird,Glaucous-winged gull,N,2012,Day,1030,0,0,Take-off run,1,Medium
730,4/26/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,ZX3,Bird,Sparrows,N,2012,Day,725,35,160,Climb,10-Feb,Small
731,4/25/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R1101,Bird,Barn owl,,2012,,,0,0,,1,Small
732,4/24/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,UNKBS,Bird,Unknown bird - small,N,2012,Day,1022,0,0,Landing Roll,10-Feb,Small
733,4/21/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,YH004,Bird,Horned lark,N,2012,Day,,0,0,Approach,1,Small
734,4/20/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2012,Night,2145,300,0,Approach,1,
735,4/18/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,YH004,Bird,Horned lark,,2012,,,0,0,,1,Small
736,4/18/12 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,F,Bird,Grebes,N,2012,,2245,2000,0,Approach,,Medium
737,4/16/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,Z6017,Bird,Varied thrush,,2012,,,0,0,,1,Small
738,4/13/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,ZX303,Bird,Savannah sparrow,,2012,,,0,0,,1,Small
739,4/12/12 0:00,WA,W28,SEQUIM VALLEY ARPT,PVT,PRIVATELY OWNED,NE1,Bird,Gulls,N,2012,,,10,60,Climb,1,Medium
740,4/9/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2012,,,0,0,,1,Small
741,4/7/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,AWE,US AIRWAYS,UNKBL,Bird,Unknown bird - large,N,2012,Night,2220,1000,140,Approach,10-Feb,Large
742,4/6/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R2004,Bird,Short-eared owl,,2012,,,0,0,,1,Small
743,4/2/12 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,J,Bird,"Ducks, geese, swans",N,2012,,1950,1200,0,Landing,,Large
744,3/28/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,Z6007,Bird,American robin,,2012,,,0,0,,1,Small
745,3/26/12 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,QXE,HORIZON AIR,NE121,Bird,California gull,N,2012,Day,1130,0,50,Take-off run,1,Medium
746,3/21/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,DAL,DELTA AIR LINES,R2203,Bird,Great horned owl,N,2012,Night,2240,0,0,Approach,1,Large
747,3/20/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,UNKBL,Bird,Unknown bird - large,M,2012,Night,2330,0,0,Approach,1,Large
748,3/16/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,K3302,Bird,Red-tailed hawk,,2012,,,0,0,,1,Medium
749,3/16/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,Z6007,Bird,American robin,,2012,,,0,0,,1,Small
750,3/13/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,J2109,Bird,Mallard,N,2012,Night,458,100,141,Approach,1,Medium
751,3/12/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,NE106,Bird,Glaucous-winged gull,,2012,,,0,0,,10-Feb,Medium
752,3/11/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,NE1,Bird,Gulls,N,2012,Day,1742,0,140,Landing Roll,1,Medium
753,3/5/12 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,NE1,Bird,Gulls,,2012,,,0,0,,1,Medium
754,3/5/12 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,UNKB,Bird,Unknown bird,N,2012,,1430,50,0,Take-off run,,
755,3/3/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,Z6017,Bird,Varied thrush,N,2012,Night,2101,0,0,Descent,1,Small
756,3/2/12 0:00,WA,KPSC,TRI-CITIES,SKW,SKYWEST AIRLINES,YL001,Bird,European starling,N,2012,Day,1750,0,0,Approach,1,Small
757,2/29/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,RYN,RYAN INTL AIRLINES,NE106,Bird,Glaucous-winged gull,N,2012,Dawn,650,10,0,Approach,1,Medium
758,2/28/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,NE106,Bird,Glaucous-winged gull,,2012,,,0,0,,1,Medium
759,2/24/12 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,Z6007,Bird,American robin,C,2012,,2340,0,160,Approach,,Small
760,2/21/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2012,,,0,0,,1,Small
761,2/17/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R1101,Bird,Barn owl,,2012,,,0,0,,1,Small
762,2/14/12 0:00,WA,KFHR,FRIDAY HARBOR ARPT,BUS,BUSINESS,NE1,Bird,Gulls,N,2012,Day,1000,5,70,Climb,1,Medium
763,2/12/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,YL001,Bird,European starling,,2012,,,0,0,,1,Small
764,2/5/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,ZX3,Bird,Sparrows,N,2012,Day,,0,0,Take-off run,1,Small
765,2/3/12 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BUS,BUSINESS,UNKB,Bird,Unknown bird,M,2012,Night,1800,0,0,Landing Roll,1,
766,1/29/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,NE1,Bird,Gulls,,2012,,,0,0,,1,Medium
767,1/28/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,K5114,Bird,American kestrel,,2012,,,0,0,,1,Small
768,1/11/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,VRD,VIRGIN AMERICA,UNKBS,Bird,Unknown bird - small,N,2012,Day,1630,0,110,Take-off run,1,Small
769,1/3/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,NE106,Bird,Glaucous-winged gull,,2012,,,0,0,,1,Medium
770,1/3/12 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,QXE,HORIZON AIR,J21,Bird,Ducks,M?,2012,Night,1705,200,140,Approach,10-Feb,Medium
771,12/30/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,NE1,Bird,Gulls,,2011,,,0,0,,1,Medium
772,12/29/11 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,UNKBS,Bird,Unknown bird - small,N,2011,Day,718,50,150,Climb,1,Small
773,12/28/11 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,N5111,Bird,Killdeer,,2011,Day,720,0,0,Take-off run,1,Small
774,12/23/11 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,QXE,HORIZON AIR,R1101,Bird,Barn owl,N,2011,Day,700,50,0,Climb,1,Small
775,12/17/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R2004,Bird,Short-eared owl,,2011,,,0,0,,1,Small
776,12/16/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,UNKBL,Bird,Unknown bird - large,N,2011,Night,1945,4000,200,Approach,1,Large
